date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:56:55	96525/96525	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jun%202020%2014:53:44%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2020/06/BANNER-SEX-SHOP.png	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2020/06/BANNER-SEX-SHOP.png	(from https://www.extasismotel.com.co/sex-shop/)
15:56:56	124157/124157	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jun%202020%2015:29:33%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2020/06/LETRERO-NEON.png	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2020/06/LETRERO-NEON.png	(from https://www.extasismotel.com.co/sex-shop/)
15:56:57	180952/180952	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/fonts/material/materialdesignicons.eot	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/fonts/material/materialdesignicons.eot	(from https://www.extasismotel.com.co/wp-content/themes/thegem/css/icons-material.css?ver=4.9.21)
15:56:58	180952/180952	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/fonts/material/materialdesignicons.eot?	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/fonts/material/materialdesigniconsd41d.eot	(from https://www.extasismotel.com.co/wp-content/themes/thegem/css/icons-material.css?ver=4.9.21)
15:56:59	88492/88492	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/fonts/material/materialdesignicons.woff	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/fonts/material/materialdesignicons.woff	(from https://www.extasismotel.com.co/wp-content/themes/thegem/css/icons-material.css?ver=4.9.21)
15:57:00	180740/180740	---M--	200	added ('OK')	font/ttf	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/fonts/material/materialdesignicons.ttf	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/fonts/material/materialdesignicons.ttf	(from https://www.extasismotel.com.co/wp-content/themes/thegem/css/icons-material.css?ver=4.9.21)
15:57:01	1376152/1376152	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/fonts/material/materialdesignicons.svg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/fonts/material/materialdesignicons.svg	(from https://www.extasismotel.com.co/wp-content/themes/thegem/css/icons-material.css?ver=4.9.21)
15:57:01	4598/4598	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Aug%202017%2009:43:52%20GMT	https://www.extasismotel.com.co/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-includes/js/mediaelement/mejs-controls.svg	(from https://www.extasismotel.com.co/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.6-78496d1)
15:57:03	22449/22449	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2019%20Mar%202016%2001:26:26%20GMT	https://www.extasismotel.com.co/wp-includes/fonts/dashicons.eot	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-includes/fonts/dashicons.eot	(from https://www.extasismotel.com.co/wp-includes/css/dashicons.min.css)
15:57:04	38205/38205	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2019%20Jun%202020%2014:23:59%20GMT	https://www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfont.eot?v=4.0.3	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfontba72.eot	(from https://www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css)
15:57:05	38205/38205	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2019%20Jun%202020%2014:23:59%20GMT	https://www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfont.eot?	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfontd41d.eot	(from https://www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css)
15:57:06	44432/44432	---M--	200	added ('OK')	font/woff	date:Fri,%2019%20Jun%202020%2014:23:59%20GMT	https://www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfont.woff?v=4.0.3	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfontba72.woff	(from https://www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css)
15:57:07	80652/80652	---M--	200	added ('OK')	font/ttf	date:Fri,%2019%20Jun%202020%2014:23:59%20GMT	https://www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfontba72.ttf	(from https://www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css)
15:57:08	202148/202148	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Jun%202020%2014:23:59%20GMT	https://www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfont.svg?v=4.0.3	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/fonts/fontawesome-webfontba72.svg	(from https://www.extasismotel.com.co/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css)
15:57:09	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20May%202018%2023:05:30%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.4.7)
15:57:10	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20May%202018%2023:05:30%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.4.7)
15:57:11	77160/77160	---M--	200	added ('OK')	font/woff2	date:Wed,%2023%20May%202018%2023:05:30%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.4.7)
15:57:12	98024/98024	---M--	200	added ('OK')	font/woff	date:Wed,%2023%20May%202018%2023:05:30%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.4.7)
15:57:14	165548/165548	---M--	200	added ('OK')	font/ttf	date:Wed,%2023%20May%202018%2023:05:30%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.4.7)
15:57:14	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2023%20May%202018%2023:05:30%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.4.7)
15:57:15	25662/25662	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jun%202018%2021:13:34%20GMT	https://www.extasismotel.com.co/wp-content/plugins/interactive-3d-flipbook-powered-physics-engine/assets/images/texture.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/interactive-3d-flipbook-powered-physics-engine/assets/images/texture.jpg	(from https://www.extasismotel.com.co/wp-content/plugins/interactive-3d-flipbook-powered-physics-engine/assets/css/client.css?ver=1.6)
15:57:16	29343/29343	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jun%202018%2021:13:34%20GMT	https://www.extasismotel.com.co/wp-content/plugins/interactive-3d-flipbook-powered-physics-engine/assets/images/inverse-texture.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/interactive-3d-flipbook-powered-physics-engine/assets/images/inverse-texture.jpg	(from https://www.extasismotel.com.co/wp-content/plugins/interactive-3d-flipbook-powered-physics-engine/assets/css/client.css?ver=1.6)
